login; location; followers; contributions; stars; contributionsStreak; contributionsCurrentStreak
nurianadal;Barcelona;0;2;0;1;0
jminguillona;Barcelona, Spain;0;2;0;1;0
sp-ronny-lopez;Barcelona, Spain;2;2;0;2;0
sailens;Barcelona;0;2;0;1;0
lcarreras;Barcelona;0;2;0;1;0
itdoh;Barcelona;0;2;0;1;0
jantonsg;Barcelona;0;2;0;1;0
wayne-soldevila;Barcelona, Spain;0;2;0;1;0
danielart;Barcelona;0;2;0;1;0
JosepLTorres;Barcelona;0;2;0;1;0
gabrielboucher;Quebec/Barcelona;0;2;0;1;0
adeharo9;Barcelona;1;2;1;1;0
ealmirall;Barcelona;0;2;0;1;0
Ferdi342;Barcelona, Spain;0;2;0;1;0
Siftah;Barcelona, España;0;2;0;1;0
oriverdes;Barcelona, Spain;0;2;0;1;0
carlblock;Barcelona;2;2;0;1;0
arg-vedder;Barcelona;0;2;0;1;0
fradandria;Barcelona;1;2;2;1;0
superatmel;Barcelona, España;16;2;1;1;0
forhau;Barcelona;0;2;0;1;0
ifendif2004;Barcelona;0;2;0;1;0
quarkcode;Barcelona;0;2;0;1;0
marqmarti;Barcelona;1;2;1;2;0
angelcustodio;Barcelona;16;2;2;1;0
jtorres;Barcelona, Spain;0;2;1;1;0
vguardiola;Barcelona;16;2;1;1;0
aandna;Barcelona;2;2;0;1;0
LorenaLago;Barcelona;0;2;0;1;0
sp-roger-clotet;Barcelona;0;2;0;1;0
anglesjo;Barcelona;0;2;0;1;0
jaumefontal;Barcelona (Spain);16;2;110;1;0
mmgg90;Barcelona;1;2;0;1;0
matamandola;Barcelona;1;2;0;1;0
dcallejas;Barcelona;0;2;0;1;0
xavierrosero;BARCELONA, SPAIN;0;2;0;1;0
ccarrizosa;Barcelona;1;2;0;1;0
raulillana;08016, Barcelona, Spain;6;2;1;1;0
calshox;Barcelona - México DF;0;2;0;1;0
iflorit;Barcelona;1;2;0;1;0
inafev;Barcelona;0;2;0;1;0
njyx;Barcelona;11;2;2;1;0
avillasenorh;Barcelona, Spain;0;2;0;2;0
escanton;Barcelona;0;2;0;1;0
KabraBoja;Barcelona;9;2;7;1;0
vicentgodella;Barcelona;6;2;18;1;0
arol;Barcelona, Catalunya;17;2;32;1;0
jaumecolom;Terrassa, Barcelona;0;2;0;1;0
opentodonet;Barcelona;11;2;17;1;0
juandiegoles;Barcelona;0;2;0;1;0
jariiia;Barcelona, Spain;2;2;0;1;0
valentinvoilean;Barcelona / Spain;0;2;0;1;0
moretty;Barcelona;1;2;0;1;0
ls27305;Barcelona;0;2;0;1;0
Ccrowell7;Barcelona;0;2;0;1;0
armandogmendoza;Barcelona;1;2;0;1;0
Maikelblogs;Barcelona (Spain);0;2;0;1;0
yosvelquintero;Barcelona, Spain;2;2;1;1;0
luis-esteve;Barcelona;1;2;0;1;0
rogermaza;Barcelona;0;2;0;1;0
sounakdey;Barcelona, Spain;0;2;0;1;0
tomcask;Barcelona;12;2;3;1;0
AlexPereaDev;Barcelona;0;2;0;1;0
ccossio;Hermosillo - Mexico City - Barcelona;1;2;1;1;0
Daniel-J-Murphy;Barcelona;0;2;0;1;0
rjsewell;Barcelona;0;2;0;1;0
Faleg;Barcelona, Spain;0;2;0;1;0
payrandom;Barcelona;0;2;0;1;0
DavidCana12;barcelona;0;2;0;1;0
aach;Barcelona;12;2;0;1;0
jbonette;Barcelona;0;2;0;1;0
sideround;Barcelona;1;2;32;1;0
paxpuig;Barcelona;2;2;0;1;0
ianmonge;Barcelona, Spain;19;2;0;1;0
AngelaFabregues;Barcelona;0;2;2;1;0
katan;Sant Cugat del Vallès, Barcelona, Spain;0;2;6;1;0
d3gs;Barcelona, Spain;0;2;0;1;0
JuanCarlosAlvarez;Barcelona - Venezuela;0;2;0;1;0
lorashield;Barcelona, Sapin;0;2;0;1;0
arnauriera;Barcelona;0;2;0;1;0
Dalmau;Spain,Barcelona;1;2;1;1;0
xbonell;Sant Cugat del Vallès, Barcelona ES;0;2;2;1;0
dvladek;Barcelona;1;2;0;1;0
gorkazl;Barcelona (Spain);1;2;0;1;0
angelicasha;Barcelona;0;2;0;1;0
Astarta21;Barcelona;0;2;0;1;0
carlosbort;Barcelona;5;2;0;1;0
davidfdzp;Barcelona, Catalunya;0;2;0;1;0
masmitja;Barcelona;0;2;0;1;0
TexcocoMedia;Barcelona / México;0;2;0;1;0
hhg2288;Barcelona;21;2;20;1;0
JuanmaGonzalez;Barcelona;2;2;0;2;0
jlyda;Barcelona;0;2;0;1;0
pcbcid;Barcelona;0;2;0;1;0
juaniiton1;Barcelona, Spain;2;2;1;1;0
BerBarBat;Barcelona;0;2;0;1;0
NuriaQueralt;Barcelona;0;2;0;1;0
Rafa350;Barcelona, SPAIN;0;2;0;1;0
acoll23;Barcelona;0;2;0;1;0
miquelbarba;Barcelona, Spain;2;2;2;1;0
g3rard;barcelona;13;2;75;1;0
santibernaldo;Barcelona;0;2;0;1;0
rferranp;Mollet del Vallès (Barcelona);0;2;0;1;0
JeanOsorio;Barcelona, Spain;1;2;1;1;0
viktors;Barcelona, Spain;9;2;11;1;0
alvamat;Barcelona;0;2;0;1;0
iamsanti;Barcelona;0;2;0;1;0
ahfeel;Barcelona, Spain;7;2;13;1;0
mlasala;Barcelona;0;2;0;1;0
KKrusti;Barcelona, Spain;0;2;0;1;0
xberthet;Barcelona;0;2;0;1;0
jbaix;Barcelona;0;2;0;1;0
natanverdes;Barcelona;0;2;0;1;0
anshmania;Barcelona;0;2;0;1;0
crosasmendoza;Barcelona, Spain;0;2;0;1;0
Tarydium;Barcelona;0;2;0;1;0
vaguilera;Barcelona;1;2;8;1;0
sitobcn82;Barcelona;0;2;0;1;0
jordidh;Barcelona;0;2;4;1;0
anaflasker;Barcelona, Spain;0;2;0;1;0
migonz;Barcelona;0;2;0;1;0
cvpinhe;Barcelona, ES;2;2;0;1;0
cristinaramon;Barcelona;0;2;0;1;0
ivannkf;Barcelona;2;2;0;1;0
wlundgren;Barcelona;0;2;0;1;0
letsbonus-gh;Barcelona, Spain;0;2;0;1;0
bcndynamics;Barcelona;0;2;2;1;0
alexgg-developer;Barcelona;5;2;0;1;0
clickedu-manager;Barcelona;0;2;0;2;0
tcz;Barcelona, Spain;31;2;182;1;0
kekkyojin;Esparreguera, Barcelona;0;2;0;1;0
jdlcgarcia;Barcelona;1;2;0;1;0
osukarusan;Barcelona;6;2;0;1;0
marcvaldivia;Barcelona;0;2;0;2;0
MireiaUB;Barcelona;1;2;0;1;0
Zolertia;Barcelona;5;2;0;1;0
dubium;Barcelona;0;2;0;1;0
dfrison;Barcelona;1;2;0;1;0
xLostLife;Barcelona;0;2;0;1;0
jaume;Barcelona, Spain;0;2;0;1;0
davidxicota;Barcelona;0;2;0;2;0
AEljarrat;Barcelona, Spain;0;2;0;1;0
gespona;Barcelona;0;2;0;1;0
Huguet57;Barcelona, Spain;0;2;0;1;0
joandome;Barcelona;0;2;0;1;0
daniroblesc;Barcelona;0;2;0;1;0
danif5;Barcelona;0;2;1;1;0
ireneesteban;Barcelona, Spain;0;2;0;2;0
gienini;Vic (Barcelona);0;2;0;1;0
JoseManuelPerezSevilla;Santa Coloma de Gramenet, Barcelona (Spain);1;2;3;1;0
Mikodes;Barcelona;4;2;1;1;0
jotacepea;Barcelona, Spain;1;2;0;1;0
edumolins;Barcelona;1;2;0;1;0
gbarba;Barcelona, Catalunya;4;2;6;1;0
marcomorettim;Barcelona;1;2;0;2;0
daisukewi;@Barcelona;4;2;5;1;0
xilosada;Barcelona;0;2;0;1;0
mm1group;Barcelona;0;2;0;1;0
txeo;Barcelona;0;2;0;1;0
sergilv;Barcelona;0;2;0;1;0
apuyinc;Barcelona;0;2;1;1;0
micho;Barcelona, Spain;77;2;222;1;0
pineda89;Barcelona;0;2;5;1;0
manukleart;Barcelona,Catalunya;0;2;0;1;0
sfdez;BARCELONA;0;2;0;1;0
joeromero;barcelona;6;2;1;1;0
jgonfer;Barcelona;0;2;0;1;0
janebeta7;Barcelona;4;2;4;1;0
jmquarck;Barcelona, Spain;0;2;1;1;0
metelidrissi;Spain, Barcelona;0;2;0;1;0
ocanamero;Barcelona;1;2;0;1;0
DaniGate;Barcelona;0;2;0;1;0
Amedio;L'Hospitalet de Llobregat (Barcelona);8;1;32;1;0
ravens;Barcelona;1;1;0;1;0
francesctovar;Barcelona;1;1;3;1;0
jsencianes;Barcelona;0;1;1;1;0
tehanuyor;Barcelona, Spain;0;1;0;1;0
hermes3por3;Barcelona;2;1;2;1;0
tukaaa;Barcelona, Spain;0;1;0;1;0
acapdevila;Barcelona;0;1;0;1;0
seuck;Barcelona;1;1;1;1;0
arcadio-pando;Barcelona;1;1;0;1;0
Rodrigo-Martinez-Jacobson;Barcelona;1;1;0;1;0
Loda;Barcelona;1;1;0;1;0
Ryuz3n;Barcelona;0;1;1;1;0
fazeaction;barcelona;18;1;19;1;0
mutsuda;Barcelona;13;1;19;1;0
favzeus;Barcelona;0;1;0;1;0
marcomsousa;Barcelona;0;1;2;1;0
tiagoh;Barcelona, Spain;7;1;6;1;0
juandoj;Barcelona (Spain);0;1;0;1;0
HITUBE;BARCELONA;0;1;0;1;0
JuCar;Barcelona;0;1;0;1;0
asicilia;Barcelona;2;1;0;1;0
diegstroyer;Argentona (Barcelona);0;1;0;1;0
davidcos;Barcelona;0;1;0;1;0
Ang19901;Barcelona;0;1;0;1;0
idotj;Barcelona;0;1;0;1;0
asolache;Barcelona;0;1;0;1;0
isasimo;Barcelona;0;1;0;1;0
raulmpad;Barcelona;1;1;8;1;0
jvsalatino;Capellades - Barcelona - Spain;0;1;0;1;0
carlaprz;Barcelona, Spain;0;1;0;1;0
jcondominas;Barcelona;8;1;0;1;0
comac2k;Barcelona, Spain;0;1;0;1;0
alfonsfreixes;Barcelona;0;1;0;1;0
Skuerzo;Barcelona;2;1;0;1;0
Issam6;Barcelona;0;1;0;1;0
Herokid;Barcelona;1;1;0;1;0
angelinfante;Barcelona;0;1;0;1;0
mvazquezs;Barcelona;1;1;0;1;0
SiPoX;Barcelona;1;1;0;1;0
MarcosHernando;Barcelona;0;1;0;1;0
kiketid;Barcelona;0;1;0;1;0
nellsavedra;Barcelona;0;1;0;1;0
jatejeda;Barcelona;2;1;0;1;0
procommerz;Barcelona, Spain;1;1;2;1;0
dann41;Barcelona;0;1;0;1;0
thecheshirecat;Barcelona, Spain;0;1;0;1;0
pepllubc;Barcelona;0;1;0;1;0
xvapx;Barcelona;0;1;0;1;0
Maberi;Barcelona, Spain;0;1;0;1;0
jrey1977;Barcelona;0;1;0;1;0
mvcmaker;Barcelona;0;1;0;1;0
D3r3ck;Barcelona;7;1;12;1;0
afortuny;Barcelona;0;1;0;1;0
diegoseso;Barcelona, España;1;1;1;1;0
Power2Night;Barcelona;0;1;0;1;0
oterrada;Barcelona, Spain;0;1;0;1;0
muniatu;Barcelona;0;1;0;1;0
paucm;Barcelona;9;1;5;1;0
BaNkIck;Barcelona, Catalunya;0;1;3;1;0
odivorra;Barcelona, Catalonia;1;1;0;1;0
jaguilamartinez;Barcelona;0;1;0;1;0
matgran;Barcelona;0;1;0;1;0
sergiogoro;Barcelona, Spain;1;1;0;1;0
carabiasjulio;Barcelona;1;1;0;1;0
lussn;Barcelona;6;1;0;1;0
gdecandia;Barcelona;7;1;0;1;0
Thorstorm;Barcelona;0;1;0;1;0
UmutBurgaz;Barcelona;0;1;0;1;0
pierocampa;Barcelona, Spain;0;1;0;1;0
martinlaregina;Barcelona;0;1;0;1;0
Alexthar;Barcelona, Spain;0;1;0;1;0
RafaelDeValencia;Barcelona, Spain;0;1;0;1;0
zvyagelskaya;Barcelona, Spain;0;1;0;1;0
gonzalezjordi;Barcelona, Spain;1;1;0;1;0
Jeffarese;Barcelona;1;1;0;1;0
mariondita;Barcelona;1;1;0;1;0
arrebucio;Barcelona, Spain;1;1;0;1;0
matiasBravo;Barcelona;0;1;0;1;0
erbud;Barcelona;2;1;0;1;0
marcmarcet;Barcelona, Spain;2;1;0;1;0
Erep26;Barcelona;1;1;0;1;0
Elavazhagan93;Barcelona;0;1;0;1;0
lucascepeda;Barcelona, Spain;20;1;0;1;0
WhiteHatAlister;Barcelona;20;1;0;1;0
ellorensc;Barcelona, Spain;5;1;0;1;0
bleblux;Barcelona;0;1;0;1;0
vteromero;Barcelona;6;1;3;1;0
xfontro;Barcelona;8;1;0;1;0
carlesba;Barcelona;5;1;0;1;0
acasaus;Barcelona;0;1;0;1;0
jpieres;Barcelona;2;1;0;1;0
abibiano;Barcelona, Spain;7;1;2;1;0
xmonfort;Sant Just Desvern, Barcelona (Catalonia);0;1;2;1;0
adolfo-lopez-fezoo;Barcelona;0;1;0;1;0
sergibyte;Barcelona;0;1;0;1;0
marcpujol;Barcelona;1;1;0;1;0
extrememicro;Barcelona, Spain;0;1;0;1;0
pparescasellas;Barcelona;2;1;0;1;0
daniure;Barcelona;0;1;1;1;0
rafamarquezv;Barcelona;0;1;0;1;0
thierrylafaye;Barcelona (Spain);0;1;0;1;0
choan;Barcelona, Spain;22;1;83;1;0
marcospolo;Barcelona;1;1;0;1;0
helektron;Barcelona;0;1;0;1;0
borjaferrer;Sant Cugat (Barcelona);0;1;0;1;0
carloscmaleno;Barcelona;0;1;6;1;0
izurdo;Barcelona;1;1;0;1;0
jotabono;Barcelona;1;1;0;1;0
rafapoyatos;Barcelona;0;1;0;1;0
lphilippo;Barcelona;1;1;1;1;0
xthevenot;Barcelona;1;1;1;1;0
eCommerceBarcelona360;Barcelona;0;1;0;1;0
davidgilmateu;Barcelona;0;1;0;1;0
rossinimv;City Barcelona, BCN, Catalonia;0;1;0;1;0
admanmedia;Barcelona, Catalonia;0;1;0;1;0
amalinovskiy;Barcelona;1;1;2;1;0
alaramar;Barcelona;0;1;0;1;0
gerard-mailtrack;Barcelona;0;1;0;1;0
javiertejero;Barcelona, Spain;11;1;3;1;0
perezneira;Barcelona - España;0;1;0;1;0
AdrianaFreitas;Barcelona;1;1;0;1;0
davidpenya;Barcelona (Spain);0;1;0;1;0
rusabe;Barcelona;0;1;0;1;0
lempere;Barcelona;6;1;39;1;0
ashish021;Barcelona, Spain;1;1;0;1;0
richbarton;Barcelona;1;1;1;1;0
crowd-studio;Barcelona;5;1;111;1;0
miquelbotanch;Barcelona;0;1;1;1;0
blastik;Barcelona, Spain;1;1;0;1;0
Zevxd;Barcelona, Spain;0;1;0;1;0
hectornavarro;Barcelona;0;1;0;1;0
jvalduvieco;Barcelona;26;1;14;1;0
xvrmallafre;Barcelona;0;1;0;1;0
jasuca;Barcelona;14;1;17;1;0
vysogot;Barcelona, Spain;7;1;51;1;0
nye;Barcelona;1;1;2;1;0
amirabet;Barcelona;0;1;0;1;0
deepname;Barcelona;0;1;1;1;0
matalaaranya;Barcelona;1;1;2;1;0
alexarraiza;Barcelona;2;1;0;1;0
jabisu;Barcelona;1;1;0;1;0
adriagarcia;Mallorca / Barcelona;0;1;0;1;0
theozar;Barcelona;0;1;0;1;0
jvanoli;Barcelona, Spain;0;1;0;1;0
xagaroo;Barcelona, ES;0;1;1;1;0
joancarlescardell;Barcelona, Spain;0;1;0;1;0
mark-sp;Barcelona;0;1;0;1;0
joeltemprano;Barcelona;0;1;0;1;0
evillaes;Barcelona;0;1;0;1;0
JordiTR;Barcelona (Spain);0;1;0;1;0
NeftaliDelphi;Barcelona, Spain;0;1;0;1;0
Mahatmandie;Barcelona;0;1;0;1;0
fernandoEsigmat;Barcelona, Spain;0;1;0;1;0
SergiSals;Barcelona;0;1;0;1;0
infojobs-bcn;Barcelona;0;1;0;1;0
miguelsanchez;Barcelona;5;1;0;1;0
Ghaby;Barcelona;0;1;0;1;0
brownie88;Barcelona;0;1;0;1;0
develoup;Barcelona-London;0;1;0;1;0
Osguima3;Barcelona, Spain;1;1;0;1;0
campings;Trav. Dalt 62 1-4, 08024, Barcelona;0;1;2;1;0
popedub;Barcelona;0;1;0;1;0
Eduardga;Barcelona;0;1;0;1;0
pcmarch;Barcelona;1;1;0;1;0
dragonflames;Barcelona;0;1;0;1;0
jmventar;Barcelona;1;1;0;1;0
Tweener;Barcelona;1;1;8;1;0
jokin;barcelona;0;1;4;1;0
pmanresa;Barcelona;0;1;0;1;0
lluisruscalleda;barcelona;0;1;0;1;0
xavimorera;Barcelona;0;1;0;1;0
coconutTree;Barcelona;2;1;0;1;0
juanfran-granados;Barcelona;7;1;0;1;0
clickedu-amonguillot;Barcelona;0;1;0;1;0
PGRdesign;Barcelona;0;1;0;1;0
annanoell;Barcelona;0;1;0;1;0
cardaba;Barcelona, Spain;0;1;0;1;0
egalles79;Barcelona;0;1;0;1;0
ErnestRoca;Barcelona;1;1;0;1;0
Ichtaina;Barcelona;12;1;0;1;0
chopenhauer;Barcelona;0;1;0;1;0
xvila-nv;Barcelona;0;1;0;1;0
paumove;Barcelona;0;1;0;1;0
stefanie-marti;Barcelona;1;1;0;1;0
darkcloud;Barcelona;2;1;0;1;0
jrcatarina;Barcelona;0;1;0;1;0
AlbertSabate;Barcelona;1;1;0;1;0
framirezl;Barcelona;0;1;0;1;0
MarcSallent;Barcelona;2;1;6;1;0
Lawra;Barcelona;0;1;0;1;0
bxdpxndx;Barcelona;1;1;0;1;0
alejobs;Barcelona, Spain;0;1;0;1;0
seanowenhayes;La Garriga, Barcelona, Spain;0;1;1;1;0
soniacasillas;Bellaterra, Barcelona, Spain;1;1;0;1;0
yannxou;Barcelona;1;1;0;1;0
fazerbcn;Barcelona;0;1;0;1;0
szamriy;Barcelona;0;1;1;1;0
bytedevil;Barcelona;0;1;1;1;0
yoactman;Barcelona;0;1;0;1;0
JosepMartins;Barcelona;16;1;27;1;0
lenadrolopez;Barcelona;4;1;0;1;0
OriolPastor;Barcelona;8;1;0;1;0
jaimehp;Barcelona;0;1;0;1;0
sergicastellsague;Barcelona;0;1;0;1;0
tekymonkey;Barcelona;0;1;0;1;0
KanbanApps;Barcelona;1;1;4;1;0
masapastosa;Barcelona;4;1;0;1;0
rberenguel;El Masnou, Barcelona (Spain);1;1;6;1;0
jordi-pujol-cayon;Barcelona;0;1;0;1;0
ferran-romero;Barcelona;0;1;0;1;0
fraber;Barcelona, Spain;4;1;0;1;0
eduardolg;Barcelona, Spain;0;1;0;1;0
valero;Barcelona, Spain;1;1;0;1;0
Vithozor;Barcelona;0;1;0;1;0
estevejm;Barcelona;0;1;0;1;0
sabatesduran;Barcelona;13;1;0;1;0
terranova83;Barcelona, Spain;0;1;0;1;0
LenguaDePlata;Barcelona, Spain;4;1;1;1;0
oriolblanc;Barcelona;36;1;38;1;0
dancering;Barcelona;0;1;0;1;0
uniring;Barcelona;4;1;0;1;0
nanusefue;Barcelona;0;1;1;1;0
wilbertoaguilar;Barcelona, Spain;0;1;0;1;0
jtacon;Barcelona;0;1;0;1;0
gerardag;Barcelona;4;1;0;1;0
jotaemi;Barcelona;1;1;0;1;0
apm-alberto;Barcelona;0;1;0;1;0
KronosPixel;Barcelona;1;1;0;1;0
pavelito;Barcelona, Spain;4;1;0;1;0
pgcosta;Barcelona;0;1;0;1;0
acrespillo;Barcelona;2;1;0;1;0
Kamugo;Barcelona;0;1;0;1;0
jordimorillo;Barcelona, Spain;0;1;0;1;0
lozanojardi;Barcelona;0;1;0;1;0
ejmeij;Barcelona, Spain;9;1;62;1;0
EduardoLopezCamacho;Barcelona SPAIN;0;1;0;1;0
irivas;Barcelona, Spain;4;1;0;1;0
cayorodriguez;Barcelona;1;1;0;1;0
ddgthub;Barcelona, Spain;0;1;0;1;0
expositomarc;Barcelona;13;1;0;1;0
MarkCheshire;Barcelona, Spain;2;1;4;1;0
oestape;Barcelona, Spain;0;1;3;1;0
svarvel;Barcelona, Spain;0;1;0;1;0
PelaezAn;Barcelona, Spain.;0;1;0;1;0
albertoalcaraz;Barcelona;0;1;1;1;0
xaviaracil;Barcelona;4;1;3;1;0
kevinbarz;Barcelona;0;1;0;1;0
patjem;Amsterdam/Barcelona;0;1;0;1;0
inextable;Barcelona;0;1;0;1;0
eilaes;Barcelona;1;1;0;1;0
pasier;Barcelona;0;1;0;1;0
stuarteaton;Barcelona;0;1;0;1;0
j0xFF;Barcelona;1;1;0;1;0
polmoneys;Barcelona;0;1;0;1;0
jordidurancals;Barcelona;0;1;0;1;0
jordisansscmspain;Barcelona;2;1;0;1;0
bourb;Barcelona, Spain;0;1;0;1;0
dalorfer;Barcelona (Spain);4;1;0;1;0
olimax;London and Barcelona;0;1;0;1;0
javiBertos;Barcelona, Spain;4;1;1;1;0
cmndude;Barcelona, Spain;0;1;0;1;0
damaris;Barcelona;0;1;0;1;0
nkoub;Barcelona, Spain;0;1;0;1;0
ElXaxe;Madrid / Barcelona;0;1;0;1;0
Necrontyrr;Barcelona, Spain;0;1;0;1;0
alcaina;Barcelona. Spain;4;1;0;1;0
ghbio;Barcelona;0;1;0;1;0
Ismar11;Barcelona;0;1;0;1;0
feralou;Barcelona;13;1;5;1;0
JoanIzquierdo;Barcelona;1;1;1;1;0
alvarovelezgalvez;Barcelona;0;1;0;1;0
lant;Barcelona;13;1;28;1;0
GloriaYL;Barcelona, Spain;0;1;0;1;0
remosu;Barcelona;4;1;35;1;0
mauricioguell;Barcelona;0;1;0;1;0
powerfrontier;Barcelona, Spain;0;1;0;1;0
